,Chromosome,Fitness,Probability,Location
32,"[0.8532300079395867, 0.17237293475846538, 0.511399654263981, 0.7550040907736687, 0.26520010792055504, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.1307395883028054, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, -0.846546876874795, -0.8869574399792809, 1.6828080637456448, 1.8979861602882224, 0.7815639433004279, -0.05343921793514195, 0.3147128872092293, 0.9298154231280819, -0.5519810697482523, 0.980304749518179, -1.318946633928896, 0.8994290913685242, -0.4064184746350228, 1.5033399433697698, 0.9623292375381896, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, 0.7909951786736882, 1.0060926993833517, 0.41145769605364557, 0.021475805050682917, -0.5086349240981283, 0.6337701322274932]",0.01414698858448042,0.018853600422458445,0.6603542529799031
33,"[0.8532300079395867, 0.17237293475846538, 0.511399654263981, 0.7550040907736687, 0.26520010792055504, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 1.3661242751582319, -0.30339880653855855, 0.9770413231372038, 1.1829648995948068, 0.7815639433004279, -0.05343921793514195, -0.1360983512784273, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, -0.6010854016168484, 0.8994290913685242, 0.23882011825391358, 1.5033399433697698, 1.618319181517663, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, -0.24556631845493515, -1.474929508816754, -0.044214168486935046, 0.920810728461245, 0.41145769605364557, 0.4218472318996721, 0.25212833625322695, 0.14204093523602268]",0.015245856799954223,0.02031805500427742,0.6806723079841805
34,"[0.5859230705583267, 0.49393889057820706, 0.05455915562441327, 0.7550040907736687, -0.6084835153320514, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 0.41454411228818033, -1.1593407186064604, 0.9770413231372038, 1.1829648995948068, 0.9291757052925286, 0.5436714917977266, -0.1789511670463979, 0.5889826205169427, 0.8162527073231199, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, 0.23882011825391358, 1.5033399433697698, 1.1971921360260878, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, 0.7909951786736882, 1.0060926993833517, -0.3930679492626117, -0.28089232810834286, -0.5086349240981283, 0.6337701322274932]",0.014304900625326805,0.01906404878058314,0.6997363567647636
35,"[0.8532300079395867, 0.17237293475846538, 0.511399654263981, 0.7550040907736687, -0.6084835153320514, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 1.3661242751582319, -0.30339880653855855, 0.9770413231372038, 1.918410464264987, 0.7815639433004279, -0.05343921793514195, -0.1360983512784273, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, -0.11401505387618927, 1.7579115860920356, 0.9623292375381896, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, -0.044214168486935046, 1.0060926993833517, 0.41145769605364557, 0.021475805050682917, 0.25212833625322695, 0.49682958988502934]",0.015201913210183535,0.020259491665675883,0.7199958484304395
36,"[0.8532300079395867, 1.2542963862331478, 0.27574286368749024, 0.7550040907736687, 0.26520010792055504, 0.8587077425084786, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 1.3661242751582319, -0.30339880653855855, 0.9770413231372038, 1.1829648995948068, 0.7815639433004279, -0.05343921793514195, -0.1360983512784273, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, 0.23882011825391358, 1.5033399433697698, 1.618319181517663, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.46777776870248344, -0.011592315132533115, 1.2616182119048933, 1.0060926993833517, 0.41145769605364557, 0.021475805050682917, 1.0551843922439041, 0.49682958988502934]",0.015613414825297357,0.02080789721348719,0.7408037456439267
37,"[0.8532300079395867, 0.17237293475846538, 0.511399654263981, 0.7550040907736687, -0.6084835153320514, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, -0.6906829382686923, 0.816501641612975, 0.8624906304933786, -0.36932600779604263, 0.4446211684357696, -0.30339880653855855, 0.07614756321500338, 0.28111103978550833, 0.9291757052925286, 0.5436714917977266, 0.06270381320011365, 0.5889826205169427, -0.3492978109422562, 1.5204884047597116, -1.318946633928896, 0.643627317152328, -0.39942368827561103, 1.7579115860920356, 0.9623292375381896, 0.644562025969444, 1.8670448710027556, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, 0.73628687064619, 0.920810728461245, 0.41145769605364557, 0.4218472318996721, 0.25212833625322695, -0.42304688430595017]",0.01513970630977674,0.02017658893080862,0.7609803345747354
38,"[0.8532300079395867, 0.17237293475846538, 0.511399654263981, 0.7550040907736687, -0.6084835153320514, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 0.5537109645252443, -0.30339880653855855, 0.9770413231372038, 1.1829648995948068, 0.9291757052925286, 0.5436714917977266, -0.1789511670463979, 0.5889826205169427, 0.8162527073231199, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, 0.23882011825391358, 1.5033399433697698, 1.618319181517663, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, -0.24556631845493515, -1.474929508816754, -0.044214168486935046, 0.920810728461245, 0.41145769605364557, 0.4218472318996721, 0.25212833625322695, 0.6337701322274932]",0.015090169189924752,0.020110571130752333,0.7810909057054877
39,"[0.8532300079395867, 0.17237293475846538, 0.27574286368749024, 0.7550040907736687, -0.6084835153320514, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 1.3661242751582319, -0.30339880653855855, 0.9770413231372038, 1.1829648995948068, 0.7815639433004279, -0.05343921793514195, -0.1360983512784273, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, 0.23882011825391358, 1.5033399433697698, 1.618319181517663, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, 0.7909951786736882, 1.0060926993833517, -0.3930679492626117, -0.28089232810834286, -0.5086349240981283, 0.6337701322274932]",0.014304742996255731,0.019063838709337005,0.8001547444148247
40,"[0.8532300079395867, -0.17066951036354105, 0.27574286368749024, 0.2269321832998935, 0.26520010792055504, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.9311050748164327, 1.651528408686871, 0.825327828900996, 0.9896433964885762, 0.9770413231372038, 1.227631252861051, 0.16610174583188264, 0.5436714917977266, 0.5599976495164298, 0.9298154231280819, 0.8162527073231199, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, -0.39942368827561103, 0.5350037162590715, 1.914072318449548, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.46777776870248344, -0.011592315132533115, 0.7909951786736882, 1.0060926993833517, 0.41145769605364557, 0.4218472318996721, 0.25212833625322695, -0.42304688430595017]",0.015130931226043485,0.020164894433326527,0.8203196388481512
41,"[0.9058222469215378, 0.17237293475846538, 0.8535823945102962, 0.7550040907736687, 0.26520010792055504, 1.8678671854536306, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 0.34505421833203787, 0.41532033106517763, -0.3509089400916715, 0.7958043991411675, 0.9896433964885762, 0.9770413231372038, 1.227631252861051, 0.16610174583188264, 1.7108567427184052, -0.9244953488215459, 0.5889826205169427, 0.8162527073231199, 0.03384656945302045, -0.534128870634503, 0.8994290913685242, -0.11401505387618927, 1.7579115860920356, 0.9623292375381896, 1.3986465331694617, 0.8920226947089478, 0.6003995325961989, -0.9099017853227612, -0.7063136474035742, 0.73628687064619, 0.920810728461245, 0.41145769605364557, 0.021475805050682917, 0.25212833625322695, 0.49682958988502934]",0.015225541285073944,0.020290980648654523,0.8406106194968057
42,"[0.8532300079395867, 1.2542963862331478, 0.27574286368749024, 0.7550040907736687, 0.26520010792055504, 0.8587077425084786, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, -0.6906829382686923, 0.816501641612975, 0.8624906304933786, -0.36932600779604263, 0.7958043991411675, 0.9896433964885762, 0.460456465707889, 0.28111103978550833, 0.9291757052925286, 0.5436714917977266, 0.5599976495164298, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, -0.5941862064347933, 0.8512423638823633, 0.23882011825391358, 1.5033399433697698, 1.618319181517663, 0.644562025969444, 1.232357675204247, 0.6003995325961989, -0.24556631845493515, -1.474929508816754, -0.044214168486935046, 0.920810728461245, 0.6862014041203524, -0.28089232810834286, -0.5086349240981283, 0.6337701322274932]",0.013956370957661139,0.018599565540895698,0.8592101850377014
43,"[0.8532300079395867, 1.2542963862331478, 0.27574286368749024, 0.7550040907736687, 0.26520010792055504, 0.8587077425084786, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, -0.6906829382686923, 0.9212203505475967, 1.0686081701945551, 0.7143534904219118, -0.846546876874795, -0.8869574399792809, 0.7306868039243476, 1.8979861602882224, 0.7815639433004279, -0.05343921793514195, 0.3147128872092293, 0.9298154231280819, -0.5519810697482523, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, -0.39942368827561103, 1.5033399433697698, 0.9623292375381896, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.46777776870248344, -0.011592315132533115, -0.044214168486935046, 0.920810728461245, 0.41145769605364557, 1.20792383346026, 0.587639202177058, 0.6337701322274932]",0.01491891621194054,0.01988234339176819,0.8790925284294696
44,"[0.8532300079395867, 1.2542963862331478, 0.27574286368749024, 0.7550040907736687, 0.26520010792055504, 0.8587077425084786, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, -0.6906829382686923, 0.816501641612975, 0.8624906304933786, -0.36932600779604263, 0.7958043991411675, 0.9896433964885762, 0.460456465707889, 0.28111103978550833, 0.9291757052925286, 0.5436714917977266, 0.5599976495164298, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, -0.5941862064347933, 0.8512423638823633, 0.23882011825391358, 1.5033399433697698, 1.618319181517663, 0.644562025969444, 1.232357675204247, 0.6003995325961989, -0.24556631845493515, -1.474929508816754, -0.044214168486935046, 0.920810728461245, 0.41145769605364557, 0.4218472318996721, 0.25212833625322695, -0.42304688430595017]",0.015141378120579438,0.020178816942280305,0.8992713453717499
45,"[0.440220637443107, -0.17066951036354105, 0.18212064374419457, 0.7550040907736687, 0.26520010792055504, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.1307395883028054, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 1.3661242751582319, -0.30339880653855855, 0.9770413231372038, 1.1829648995948068, 0.7815639433004279, -0.05343921793514195, 0.3147128872092293, 0.9298154231280819, 0.5039993014553853, 1.8254323690097554, -1.318946633928896, 0.643627317152328, -0.39942368827561103, 1.7579115860920356, 0.9623292375381896, 0.644562025969444, 1.8670448710027556, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, 0.73628687064619, 0.920810728461245, 0.41145769605364557, 1.20792383346026, 0.587639202177058, 0.6337701322274932]",0.01494573037196874,0.01991807844985611,0.9191894238216061
46,"[0.5859230705583267, 0.49393889057820706, 0.27574286368749024, 0.7550040907736687, 0.26520010792055504, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.4062695027644275, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 0.4446211684357696, -0.30339880653855855, 0.07614756321500338, 0.28111103978550833, 0.9291757052925286, 0.5436714917977266, 0.06270381320011365, 0.5889826205169427, -0.3492978109422562, 0.980304749518179, -1.4051277443863595, 0.8994290913685242, -0.39942368827561103, 1.5033399433697698, 1.6305217916730694, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.003980963311477459, -0.7262475715123086, -0.044214168486935046, 1.0060926993833517, 0.41145769605364557, 0.021475805050682917, 0.25212833625322695, 0.49682958988502934]",0.01520189851723035,0.02025947208447196,0.939448895906078
47,"[0.8532300079395867, -0.23902837650411224, 0.05455915562441327, 0.7550040907736687, -0.6084835153320514, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.3147197495307529, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 0.41454411228818033, -0.30339880653855855, 0.9770413231372038, 0.7721687741292822, 0.9291757052925286, 0.5436714917977266, -0.1789511670463979, 0.5889826205169427, 0.8162527073231199, 0.03384656945302045, -0.5941862064347933, 0.8994290913685242, -0.11401505387618927, 1.7579115860920356, 0.9623292375381896, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, -0.044214168486935046, 1.0060926993833517, 0.41145769605364557, 0.021475805050682917, 0.25212833625322695, 0.49682958988502934]",0.0152024774910375,0.02026024367912971,0.9597091395852078
48,"[0.5859230705583267, -0.17066951036354105, 0.18212064374419457, 0.7550040907736687, 0.26520010792055504, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.1307395883028054, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 1.3661242751582319, -0.30339880653855855, 0.9770413231372038, 1.1829648995948068, 0.7815639433004279, -0.05343921793514195, -0.1360983512784273, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, -0.5941862064347933, 0.4811187766522952, 0.23882011825391358, 1.5033399433697698, 1.618319181517663, 0.644562025969444, 0.8920226947089478, 0.6003995325961989, -0.24556631845493515, -1.474929508816754, -0.044214168486935046, 0.920810728461245, 0.41145769605364557, 0.4218472318996721, 0.25212833625322695, 0.6337701322274932]",0.015090167916964797,0.020110569434286813,0.9798197090194946
49,"[0.5859230705583267, 0.17237293475846538, 0.27574286368749024, 0.7550040907736687, 0.26520010792055504, 1.1187458457311625, 0.9237634516213928, 0.1942426122267379, 0.9556666512313358, 0.41856280418300473, 0.19719672920012798, 1.1455999356421551, 0.8624906304933786, 2.4103627288800755, 1.3661242751582319, -0.30339880653855855, 0.9770413231372038, 1.1829648995948068, 0.7815639433004279, -0.05343921793514195, 0.3147128872092293, 0.9298154231280819, 0.8162527073231199, 1.8254323690097554, -1.318946633928896, 0.643627317152328, -0.39942368827561103, 1.7579115860920356, 0.9623292375381896, 0.644562025969444, 1.8670448710027556, 0.6003995325961989, 0.003980963311477459, -0.7063136474035742, 0.73628687064619, 0.920810728461245, 0.41145769605364557, 0.4218472318996721, 0.25212833625322695, -0.42304688430595017]",0.015142484179977921,0.02018029098050533,0.9999999999999999
