,Chromosome,Fitness,Probability,Location
32,"[0.9091670644313472, 0.26754919104181496, 0.6785848538936067, 0.9754437001238759, 0.8008495914763231, 0.9446531988085306, 0.7053373017828956, 0.5541277160669906, 0.11114949687624953, 0.8305920342112636, 0.1891594488029964, 0.16193861067852533, 0.8731916034633019, 0.9935934077041086, 0.5233820042565575, 0.9340830406897097, 0.6605175601853625, 0.18254985767377319, 0.38393524946418534, 0.35689627775915256, 0.6898648463160516, 0.9860883677763547, 0.3373872393516145, 0.4319104544696758, 0.7546340629815664, 0.20596525151956135, 0.10792862699652384, 0.11504948684962535, 0.037925781021748484, 0.9741324272128639, 0.09819510910511275, 0.3547322815539121, 0.05869982795453077, 0.814222216609779, 0.8619829250902339, 0.6551469300238785, 0.9419924299282779, 0.20813977410981221, 0.20887823021919893, 0.9552641279836162]",0.014721253252849165,0.01932317568619624,0.658657512831645
33,"[0.7273711649688634, 0.5660965779099599, 0.7604256633982178, 0.9206607567838953, 0.08128454177182665, 0.9541305671962619, 0.07980259965025349, 0.17169396527924585, 0.10675639539286186, 0.8574247870000815, 0.292957367733352, 0.4194763945172597, 0.424443438631499, 0.09769335606392016, 0.22990488376868679, 0.7151758193035652, 0.28910075898837395, 0.4950578940029906, 0.9988829165855382, 0.5281620567593828, 0.5975613618719429, 0.1115539345481672, 0.3192077851009606, 0.014282642830949155, 0.08746989195475796, 0.33364987330173834, 0.5426320359287676, 0.5258404232021926, 0.39303267848852363, 0.28627156298256884, 0.6311861177215518, 0.906055131202247, 0.2670037995877512, 0.3174636936532069, 0.86891581728272, 0.42623618064764135, 0.876795105308278, 0.8091392030528062, 0.428764558453699, 0.5010128110720816]",0.01504308350770397,0.01974561136126277,0.6784031241929077
34,"[0.04445041715571574, 0.5922120420691641, 0.12948815478542863, 0.885576549810276, 0.33218358387952995, 0.010749641629464457, 0.7322391785142778, 0.8389547454053635, 0.1307395883028054, 0.41856280418300473, 0.19719672920012798, 0.2539928830417667, 0.41532033106517763, 0.7426545291243123, 0.43155572219875016, 0.05155551209349396, 0.9770413231372038, 0.28111103978550833, 0.16610174583188264, 0.8352153318754306, 0.06270381320011365, 0.9298154231280819, 0.5526488351312909, 0.03384656945302045, 0.2865449901426168, 0.3152198230598644, 0.9674004048945966, 0.37100483789404415, 0.9562673846647303, 0.8931354966690424, 0.6487162156268562, 0.666156010635808, 0.5984762415759731, 0.10008536675850943, 0.823607527933144, 0.04424567146157099, 0.7729664791187231, 0.45413470566750624, 0.8247567044855201, 0.6791545409974682]",0.015439660407754914,0.020266159780690875,0.6986692839735986
35,"[0.26832887552534057, 0.6201652841730648, 0.5360347452299838, 0.6413105333468511, 0.4646875186206305, 0.9535789314944456, 0.31736964587806415, 0.9740621469550785, 0.8927053523229541, 0.8236797815810447, 0.6082048509732484, 0.3368599081975586, 0.417569299399121, 0.9492308938964581, 0.028330984946763116, 0.8269955923024808, 0.14689714056479442, 0.24804789794888216, 0.8324971456251556, 0.3712455348193726, 0.3551543695572197, 0.8294962160513514, 0.40059870604271186, 0.06691480020790253, 0.6084972144986355, 0.5907375507849891, 0.7334782936123798, 0.815364816622217, 0.23121189050607216, 0.08794747008629833, 0.9534581010136951, 0.632600930419654, 0.32166443451519156, 0.021550003436881404, 0.6803044511844455, 0.35004087434938047, 0.9148977642062593, 0.13930330448500705, 0.6525374897631414, 0.2987069022112594]",0.015334934799258626,0.02012869652963065,0.7187979805032293
36,"[0.4912168964263406, 0.7043083880612885, 0.21326603225692986, 0.26204116891117724, 0.12660167662354282, 0.5526277136725788, 0.45188070016347726, 0.3687722306383938, 0.07128960794236983, 0.5575939436238878, 0.7981780576419555, 0.3046836111617608, 0.08155969290720078, 0.662527083539682, 0.3389094020880906, 0.0883463522029464, 0.9425273726001125, 0.36407243306124637, 0.7673299747017219, 0.683325927214226, 0.07451915590832581, 0.9026495938883534, 0.1350843247975766, 0.9607404656607788, 0.03281084321990313, 0.023418377948768332, 0.08422597118402864, 0.032098682484799634, 0.529816244946944, 0.013732598640443294, 0.8735387009103294, 0.02633373516929216, 0.6779393333873003, 0.3492149806697403, 0.8990866226866515, 0.5879473153086284, 0.36077313959479174, 0.6006290040091598, 0.7476649570513199, 0.17851773189783593]",0.015534388113240585,0.020390499744416153,0.7391884802476455
37,"[0.8872229318048586, 0.14239280045104086, 0.12081481599827526, 0.7550040907736687, 0.13495120526012705, 0.54455648417077, 0.09056592286214937, 0.011205578696371732, 0.3147197495307529, 0.9166199847622688, 0.01183144946018344, 0.34505421833203787, 0.08346384480726454, 0.9768011066718114, 0.03746849005883934, 0.15642032483756751, 0.6813936978853665, 0.20503650929388284, 0.3092078396731047, 0.556454081282919, 0.8918037910959806, 0.2935509137621789, 0.763010537282037, 0.30024241001926155, 0.9514878520605402, 0.8994290913685242, 0.23882011825391358, 0.7962912490461558, 0.9623292375381896, 0.644562025969444, 0.8920226947089478, 0.8356215888539663, 0.5650534226236271, 0.2611855997536806, 0.7909951786736882, 0.7007539617131261, 0.41145769605364557, 0.8613269959158889, 0.25212833625322695, 0.2095732754363765]",0.014979142016125251,0.019661681504599657,0.7588501617522452
38,"[0.7153991774470447, 0.9656074818200635, 0.1932302689625105, 0.6540098610682192, 0.6063966198149747, 0.19298510951636105, 0.32760701166602335, 0.2093813917899966, 0.9964428272031034, 0.1846502622147117, 0.7973126165566736, 0.02508398279293622, 0.46863885390087967, 0.18117593558776157, 0.41811910823075604, 0.8977293032835948, 0.6974887450407528, 0.3110404599561082, 0.6533050960303638, 0.7909569520302643, 0.8517255025622961, 0.3644972420165171, 0.5167155236324957, 0.2657676723619141, 0.03218820392712596, 0.8487545679589106, 0.9650278446443242, 0.6224894718591153, 0.23192420821997206, 0.706930050224855, 0.5346265145653151, 0.6634931643416443, 0.34864842064448487, 0.3999484048544204, 0.4306440365662366, 0.1385121879834269, 0.7592110926037561, 0.007595671206167998, 0.6559081035549464, 0.060998985181918486]",0.015425021293597067,0.020246944421108116,0.7790971061733533
39,"[0.14200303434378736, 0.8439400005323862, 0.34195313448887865, 0.9040199001511694, 0.5254809149572642, 0.9648633320576196, 0.27913449608010854, 0.8060893198318003, 0.15909589888734765, 0.5524174349022422, 0.357242866767316, 0.2395945781622396, 0.36293630257831067, 0.17010840370528701, 0.0022811896972547707, 0.0027357574483457547, 0.030785601056877, 0.5727732287224635, 0.3886803653748896, 0.058487229853617095, 0.09848531219387424, 0.2983208767632187, 0.7717727754773027, 0.7174340941415008, 0.9614218558119081, 0.34528900489285685, 0.8024609163169749, 0.4562553351110341, 0.4154798562066597, 0.3122636946908788, 0.6327338769302578, 0.8487699083765963, 0.23370257446831422, 0.6966993282836007, 0.7678284804976301, 0.38170234906441847, 0.5557235021085872, 0.8393196966786862, 0.9715082376208004, 0.3821508631016646]",0.015527109077022733,0.0203809452524685,0.7994780514258217
40,"[0.2641068712933572, 0.04512686346289374, 0.4078470312736595, 0.9919648672638941, 0.9088821959039186, 0.6653371894446579, 0.7767495746600056, 0.34134958633799406, 0.650777725699831, 0.30336975075395867, 0.6533902964795542, 0.41808164519885227, 0.5941938099899694, 0.29600527898542206, 0.9787631527951363, 0.9435688890229548, 0.6271789982480963, 0.49851003597163146, 0.5017137121277974, 0.16841783875385052, 0.3045572215216983, 0.38009911253826856, 0.685497723632916, 0.39840425221087516, 0.47771121233834724, 0.15414832741906392, 0.09408375156533577, 0.5660760655069481, 0.7952412430031661, 0.30257430175584477, 0.9639458418913046, 0.15023526197269577, 0.10919819229509009, 0.2989901243605242, 0.8957504479131825, 0.07575226758655718, 0.2293611981826349, 0.27045336247500973, 0.6259642451206799, 0.9785280016977058]",0.015293792228497886,0.020074692627290495,0.8195527440531122
41,"[0.5989312334455611, 0.30990419784245404, 0.24292175451394493, 0.4966693979235477, 0.5921561026409844, 0.993732140677666, 0.9011496308425806, 0.32265036276453263, 0.4305435049731905, 0.8627401117278884, 0.1854214841029188, 0.7058624021730034, 0.763281691749979, 0.9140892327707488, 0.6126628954319331, 0.10950008870161798, 0.5029454188480129, 0.05283377885492946, 0.8530516360823415, 0.5117413664902798, 0.8606956760051224, 0.22753951297402486, 0.7516622804708187, 0.18300669628307042, 0.8841650975889614, 0.58279640957597, 0.2244009424406085, 0.20778383367854247, 0.18690824395733885, 0.47009673914666095, 0.4003123418399085, 0.9437229069366357, 0.7849125626304465, 0.02685510267356861, 0.47865989171752654, 0.22155743670033812, 0.16871740201878538, 0.1710716986847295, 0.3077483110177004, 0.8548835743425085]",0.015155223224834,0.019892806400862034,0.8394455504539742
42,"[0.8486636324877668, 0.9249776421835084, 0.6956327261759344, 0.30946518043678106, 0.6335495018158147, 0.9046932619045697, 0.5086795908721893, 0.5737687430002276, 0.2572528179560557, 0.497460217602966, 0.12914425885974667, 0.7701527984909766, 0.09556655138529413, 0.9475675815313183, 0.1982651066092196, 0.2809733851001732, 0.23961723555654213, 0.33381782623243084, 0.0387893033691219, 0.996967664839264, 0.5538240461727042, 0.33734608744865313, 0.060647417959251326, 0.7411384043251066, 0.8464135329610358, 0.1989428089785532, 0.8253948377237565, 0.9126282644667623, 0.030699198230018432, 0.021777001840510457, 0.3121392650129383, 0.7090039998014034, 0.7155905602462216, 0.38891392629164434, 0.5408719276499648, 0.48185027182412177, 0.035559933027395796, 0.7977670179965742, 0.12582970715310315, 0.7712853710247162]",0.014807773544326148,0.01943674256558588,0.8588822930195601
43,"[0.9502058125558119, 0.8672407833058785, 0.6271510134337832, 0.9258251268297785, 0.11788822991948822, 0.5222688513507054, 0.3562935281509808, 0.035519418330944075, 0.9805695298262713, 0.8919035561557315, 0.548257513899572, 0.9617439395890789, 0.38809871827122544, 0.09173433214706783, 0.01205286596819144, 0.7103926677205713, 0.19064378527817682, 0.812069232968424, 0.4101630726565596, 0.6050604456523875, 0.43337172694971904, 0.6626434037861707, 0.6833189934926209, 0.2602761083629934, 0.4263861067516751, 0.631758419679179, 0.6358841074059093, 0.7774221678648932, 0.7355194747938785, 0.6181833213960928, 0.16346848690602112, 0.12750855624187485, 0.42126634076556435, 0.046626690944937765, 0.6565273398948531, 0.15308688089353517, 0.3330778619247712, 0.030790687084541024, 0.6075138899183167, 0.5050433170322225]",0.015496165599033438,0.02034032871994513,0.8792226217395053
44,"[0.8929012440460732, 0.8155772471645281, 0.3039892060011198, 0.30544755798156087, 0.8776744005154434, 0.9358379814368087, 0.26077939761805613, 0.24783338775039265, 0.06238262767375802, 0.5643467625838778, 0.7024977392702527, 0.9300043826103745, 0.5784239496972231, 0.700975742961857, 0.605613529550728, 0.4938165333932283, 0.5787833388469504, 0.11047545628915978, 0.6086152122219273, 0.2189100848101453, 0.69154696300649, 0.18736789061793424, 0.6889520306259377, 0.08368157884340943, 0.5217046080779826, 0.46797241607178697, 0.5456578723335443, 0.13739359706151144, 0.9430273296122077, 0.7110801635659328, 0.36421325008896943, 0.7519267626357976, 0.24110755839923603, 0.11135077803915705, 0.09259866797646399, 0.3738437776792577, 0.6783495734644657, 0.450693357694088, 0.8638494683561662, 0.9311267540821059]",0.015414087115639442,0.020232592175546522,0.8994552139150518
45,"[0.3818078035756015, 0.3482201145904831, 0.19959095482504974, 0.4008459871160782, 0.42156879578293194, 0.9263735956455985, 0.10844226463777862, 0.5309598833301165, 0.9988315346835754, 0.8999470005979641, 0.1905118162619085, 0.24927908787455721, 0.9895791107568404, 0.9147256478985496, 0.3545446511983317, 0.5716582924525652, 0.21031744967524257, 0.7396002983111055, 0.31559468752731146, 0.37012351230152096, 0.8687987500734771, 0.5892123105889068, 0.8994351255344548, 0.013213915325594017, 0.06159309140769309, 0.12937424369517236, 0.16970666741079898, 0.14694351049545462, 0.05039482872423251, 0.640904098857468, 0.23524453659869726, 0.7537883947203328, 0.7338758419008193, 0.7807042966789954, 0.25559915020125756, 0.4953674247977643, 0.20025083364788454, 0.9026820011286728, 0.5582208303394446, 0.7714122002102175]",0.01515953141988544,0.019898461354855387,0.9193536752699072
46,"[0.4533644703637427, 0.5058533100765442, 0.7368019089811004, 0.233074910820262, 0.08194134373447515, 0.6066240057010284, 0.43275357138174264, 0.6125727290009144, 0.5864815589085032, 0.7784336113923285, 0.8434773711504119, 0.5079968179471551, 0.8624906304933786, 0.21572258183610282, 0.7554932650382961, 0.7083142959307369, 0.6066653639453944, 0.3348542745792302, 0.19144784395518155, 0.9129698386806067, 0.026991228078051765, 0.20684128356727116, 0.2810441578992794, 0.1544525352877697, 0.06802732075751494, 0.0047471662349996, 0.5840008503633115, 0.5929057579689813, 0.7731183110152244, 0.5177516594795524, 0.365062308131088, 0.10177600685810706, 0.8262650242973973, 0.09239480870828398, 0.8623816460093802, 0.003591625374661067, 0.5280765015163282, 0.7864441327619826, 0.5994893937609687, 0.4151284370945826]",0.015336538773104503,0.020130801912092836,0.939484477182
47,"[0.5859230705583267, 0.17237293475846538, 0.511399654263981, 0.9550170291637217, 0.7351471875443503, 0.3995648032924344, 0.9237634516213928, 0.1942426122267379, 0.3139965666210466, 0.3489235586362923, 0.19955219253209167, 0.03962395041238265, 0.6745633819556429, 0.9587396067980631, 0.24279021255030375, 0.11490042308567305, 0.45667411556181103, 0.015086824653308017, 0.28488941857151395, 0.5727594547292854, 0.15306230999109294, 0.5623121542913185, 0.8581313838173918, 0.2650427332771579, 0.5529772198141969, 0.24347620378084334, 0.8730546164579291, 0.17440791797328858, 0.5481183943379689, 0.4270057083470665, 0.4906060222931016, 0.3192705186932526, 0.7523232645384879, 0.8709291481093117, 0.45308022320976626, 0.004285774472440607, 0.6560959483110002, 0.2589663643636264, 0.43890435668362904, 0.01464443414432648]",0.015350953469090446,0.020149722699488812,0.9596341998814888
48,"[0.992095474022002, 0.19854326584235615, 0.12996946901767092, 0.9588473025479803, 0.9257568773153126, 0.9902676918672983, 0.03228760119257057, 0.8964206009505069, 0.9768256589025325, 0.6768939136303275, 0.6647962790418555, 0.7021176303742189, 0.9327650562950791, 0.40249481292275424, 0.7448347709611013, 0.7068967256348289, 0.9384138607721073, 0.7926597987865175, 0.1443905098340702, 0.5699191128796115, 0.1424777269893962, 0.19724971691322535, 0.05878201057926824, 0.9083425612727332, 0.2148571571781419, 0.9201140885320228, 0.8719355316488268, 0.7559656750759555, 0.025627018018571368, 0.030787987374032433, 0.6106212577268563, 0.41906615890954213, 0.2753794127842478, 0.7938254628778543, 0.15307870722682992, 0.1911084067369736, 0.8142213932160511, 0.6966414924152694, 0.7322004832037657, 0.3163505920809]",0.015368969726505253,0.020173370910769102,0.9798075707922579
49,"[0.075311907852881, 0.9014683808886994, 0.16173194787483147, 0.3460067796347972, 0.9889255552010239, 0.8647866435951044, 0.2902150378245978, 0.8354884747235569, 0.13963001897563343, 0.8698351442307974, 0.6722619034581145, 0.09454392294126746, 0.5947443822549024, 0.004355399445727048, 0.5547827249024707, 0.42584488287524025, 0.3092519800068395, 0.20092057139204278, 0.6101031465701511, 0.3934437455874842, 0.1459093428746594, 0.45006787656155944, 0.5591245625815987, 0.3035738090109237, 0.8661627517678001, 0.39113593541418146, 0.08832535357644422, 0.7979625678822624, 0.05693949710407298, 0.9077837615964667, 0.8486025749193087, 0.2369716260961322, 0.8530414176745739, 0.9093493324982463, 0.9306084796350645, 0.9957149437215072, 0.7469704215805762, 0.11066095626897487, 0.5889734617640785, 0.06457336635131139]",0.015383489183392676,0.02019242920774185,0.9999999999999998
